,comment_text,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE_OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE_OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
1354,"Destacar la presentación, todos los platos, muy buena.",0,0,0,0,0,0,1,0,0,0,0,0
1355,"Y el lugar está muy bien decorado, sencillo, pero elegante.",1,0,0,0,0,0,0,0,0,0,0,0
1356,"Comimos un menú que era 25 euros, pero con suplemento para algunos platos.",0,0,0,0,0,0,0,0,0,0,0,0
1357,"Mi acompañante una sopa de cebolla, que de textura y de sabor estaban muy buenas, pero parecía poca cosa, porque en pocas cucharadas se acaba de comer enseguida.",0,0,0,0,0,1,1,0,0,0,0,0
1358,"Y de segundo merluza con almejas en salsa verde, que eran pocos trozos, pero de primera calidad y muy bueno.",0,0,0,0,0,1,1,0,0,0,0,0
1359,"Si bien agradecía que no fueran unas cantidades muy grandes, no es lo que se suele comer en casa.",0,0,0,0,0,0,1,0,0,0,0,0
1360,"Yo pedí foie con tostadas, que la cantidad era más que correcta, si bien había pocas tostadas para la cantidad que era de foie.",0,0,0,0,0,0,1,0,0,0,0,0
1361,"Muy buen sabor, en cualquier caso.",0,0,0,0,0,1,0,0,0,0,0,0
1362,"Y el segundo, paletilla de ternasco, de tamaño un pelín escaso (era en forma de redondo) y muy rico.",0,0,0,0,0,1,1,0,0,0,0,0
1363,"Sin embargo, yo que soy de comer bastante, me daba la sensación de comer poco.",0,0,0,0,0,0,1,0,0,0,0,0
1364,"Ambos pedimos postre, melocotón de Calanda.",0,0,0,0,0,0,0,0,0,0,0,0
1365,Muy bueno y con helado de limón.,0,0,0,0,0,1,0,0,0,0,0,0
1366,Lo que sí me da la sensación es de haber comido poco.,0,0,0,0,0,0,1,0,0,0,0,0
1367,"Cosa que no me quedé con hambre, pero las raciones eran pequeñas en comparación con el precio.",0,0,0,0,0,0,1,0,0,0,0,0
1368,"Pensaba que eran con nuestras raciones, pero no es así.",0,0,0,0,0,0,0,0,0,0,0,0
1369,Yo vi por ejemplo un plato de judías verdes que era una cantidad muy muy pequeña que eran los comensales vecinos que teníamos a nuestro lado.,0,0,0,0,0,0,1,0,0,0,0,0
1370,"Después de probar varios restaurantes, me quedé un pelín decepcionado.",0,0,0,0,0,0,0,0,0,0,0,0
1371,"Ya sé que no se puede comparar el Aragonia con la Bodega de Chema, el Asador Broto o la Filoxera, pero en cambio con el DGusta en Utebo yo sí me quedé mucho más saciado y con sensación de haber comido más y por un precio similar.",0,0,0,0,0,0,0,0,0,0,0,0
1372,"Es decir, un restaurante, cuando estás satisfecho, tienes ganas de volver.",0,0,0,0,0,0,0,0,0,0,0,0
1373,"Así con los anteriores me ha pasado, no es el caso del Aragonia.",0,0,0,0,0,0,0,0,0,0,0,0
1374,"Está muy bien el lugar, estupendamente presentado, servicio inmejorable, buenos productos y de primera calidad, pero cantidades bajo mi punto de vista escasas, sobre todo si eres de comer mucho.",1,0,0,0,0,1,1,0,0,0,0,1
1375,Saludos. ,0,0,0,0,0,0,0,0,0,0,0,0
1376,"Hemos cenado muy bien, el menú montecito,la atención estupenda,El ambiente muy acogedor, la botella de vino de 500cc, se queda escasa para la cena.",1,0,0,1,0,1,0,0,0,0,0,1
1377,"Es lo único reseñable, debería ser de 750cc,Bien calidad-precioLo recomiendo ",0,0,0,0,0,0,0,0,1,0,1,0
1378,Estuve este sabado pasado cenando y he de felicitar tanto al restaurante como al camarero que nos atendio y por supuesto la comida.,0,0,0,0,0,1,0,0,1,0,0,1
1379,"Un sitio muy bonito, bien atendido, personal muy agradable, la comida bien servida y sin esperas y el sitio encantador.",1,0,0,0,0,0,1,0,0,0,0,1
1380,Volveremos.,0,0,0,0,0,0,0,0,1,0,0,0
1381,(El entrecotte de vaca estaba delicioso) ,0,0,0,0,0,1,0,0,0,0,0,0
1382,aceptable.,0,0,0,0,0,0,0,0,1,0,0,0
1383,muy  bien cortado el jamon y de buena calidad.,0,0,0,0,0,1,1,0,0,0,0,0
1384,bastante bien el resto fe lis entrantes.,0,0,0,0,0,1,0,0,0,0,0,0
1385,"mejorables las costillas,ya que se anuncia costillas y se incluyen chuletas.",0,0,0,0,0,1,0,0,0,0,0,0
1386,en conjunto bien. ,0,0,0,0,0,0,0,0,1,0,0,0
1387,"Servicio bien entorno muy agradable, realmente recomendable podremos repetir seguro.En cuanto a la comida relación precio calidad buena, los platos bien servidos y con cantidad suficiente, no nos quedamos con hambre, estuvimos tres personas.Unicamente comentar que seguramente por la hora que eran casi las 5 de la tarde, las brasas no debian de estar en su punto puesto que tanto el entrecot de vaca como el ternasco no tenian la presencia de es primer golpe de calor que los pone doraditos.",1,0,0,0,1,1,1,0,1,0,0,1
1388,Estaban buenos pero he comido brasas mejores.,0,0,0,0,0,1,0,0,0,0,0,0
1389,"Por lo demas todo perfecto, lo recomiendo y lo pongo entre mis favoritos.",0,0,0,0,0,0,0,0,1,0,0,0
1390,"Ayer Celebramos La Comunion De Nuestra Hija,Fue Un Dia De Lluvia,Pero No Importo Porque Nos Los Preparativos Estaban De Sobresaliente ,Tanto En El Local Como En Lo Demas,La Atencion De Los Camareros Fue Destacable La Comida Toda Fue Genial.El Ternasco Salio Bordado.Muchas Gracias Por Todo Sois Los Mejores. ",0,0,0,0,0,1,0,0,1,0,0,1
1391,Segunda Fiesta de Comunión que me toca pasar en la Junquera.,0,0,0,0,0,0,0,0,0,0,0,0
1392,"Trato agradable, buen servicio, la comida llegaba en su punto….",0,0,0,0,0,1,0,0,0,0,0,1
1393,Lástima del tiempo que no nos permitió disfrutar de las extraordinarias terrazas con las que cuenta el establecimiento. ,0,0,0,0,0,0,0,0,0,0,0,0
1394,Hoy he ido a comer con mia padres y he salido muy defraudado.,0,0,0,0,0,0,0,0,1,0,0,0
1395,"La comida ha sido de lo más corriente comparada con el precio, 45€ por persona.",0,0,0,0,1,0,0,0,0,0,0,0
1396,Creo que en esos precios hay que ser más exigente tanto en la calidad del menú como sobre todo en la calidad del servicio.,0,0,0,0,0,1,0,0,0,0,0,1
1397,Camareros con poca experiencia y poco preparados para el precio pagado.,0,0,0,0,0,0,0,0,0,0,0,1
1398,No volveré. ,0,0,0,0,0,0,0,0,1,0,0,0
1399,El sitio es muy acojedor y relacion calidad precio miy bien.,1,0,0,0,0,0,0,0,0,0,1,0
1400,Lo recomiendo muy contento. ,0,0,0,0,0,0,0,0,1,0,0,0
1401,"15.01.09 vieira con sopa, 21€ sin gusto.",0,0,0,0,0,1,0,0,0,0,0,0
1402,"presa iberica 30 € así no se presenta la presa ibérica, no me ha gustado, lo peor los postres, merengue, fresas…9€.",0,0,0,0,0,1,1,0,1,0,0,0
1403,"no me quejo del precio, sino de la cocina.",0,0,0,0,0,1,0,0,0,0,0,0
1404,Lo mejor el aperitivo. ,0,0,0,0,0,1,0,0,0,0,0,0
1405,"estuvimos el dia 14 de enero, pedimos a la carta, con agua, vino de gama media.",0,0,0,0,0,0,0,0,0,0,0,0
1406,"el local gusta de entrada pero no llega a ser acogedor, pero eso no es lo que mas me importa, me fijo mas en el servicio de sala y cocina.el servicio de sala, correcto, (solo eso, falta una persona, por el precio que se paga).",1,0,0,0,0,0,0,0,0,0,0,1
1407,"el pan: escaso en sus variedades, y muy sencillo, sin ningun tipo de sabores, harinas o frutos.comenzamos: el agua, no pedimos ninguna rara, pues nadie nos dio la opcion, nos sacaron el agua embotellada en plastico (imcomprensible).",0,0,0,1,0,1,0,0,0,0,0,0
1408,"comenzamos con un foie frio en crujientes de manzana, escaso , resultaria demasiado, (de verguenza) llevaria 30 grs de foie, lo demas correcto; huevo poche con bogavante y trigueros, correcto, cantidad suficiente, pero como toda la comida, plana,insulsa, sin sabores. presa iberica, racion justita, pero sabrosa, como he comentado antes todo soso (somos personas que nunca nos añadimos sal a las comidas en todos estos restaurante) merluza, una racion impresionante, tanto en tamaño como en punto de coccion, sosa tambien, pero recomendable.",0,0,0,0,0,1,1,0,0,0,0,0
1409,"los postres, no aportan nada nuevo, simples, buenos pero nada mas.a los cafes, nada de pettite fours, (lamentable por 175 € de dos personas, sin cobrarnos los cafes). ",0,0,0,1,0,1,0,0,0,0,1,0
1410,Llamados por la fama y por la estrella Michelin fuimos a comer a la Bal d’Onsera.,0,0,0,0,0,0,0,0,0,0,0,0
1411,Íbamos ya con la idea de pedir el menú degustación y así lo hicimos.,0,0,0,0,0,0,0,0,0,0,0,0
1412,"La primera sorpresa fue que no nos preguntaran si deseábamos tomar un aperitivo, pero lo que más nos sorprendió que al pedir agua con gas nos dijeran que no se les había acabado.",0,0,0,1,0,0,0,0,0,0,0,1
1413,Me pareció imperdonable para un restaurante con aspiraciones.,0,0,0,1,0,0,0,0,0,0,0,0
1414,Todo consistía en haber salido un momento a cualquier supermercado a comprar.,0,0,0,0,0,0,0,0,0,0,0,0
1415,"Muy mala organización.Para este momento ya estábamos logrando acomodarnos en las sillas, muy modernas pero difíciles.",1,0,0,0,0,0,0,0,0,0,0,1
1416,"El menú constó de ocho platos: un aperitivo, 3 entrantes, 2 segundos y dos postres.",0,0,0,0,0,0,0,0,0,0,0,0
1417,"Lo más destacable para mí fueron las excelentes verduras que acompañaron todos los platos, con unos puntos de cocción breves y ajustados, muy en la línea de Martín Berasategui.",0,0,0,0,0,1,0,0,0,0,0,0
1418,Extraordinario el trabajo en este aspecto.,0,0,0,0,0,1,0,0,0,0,0,0
1419,"El tomate en texturas estaba muy sabroso, aunque la espuma resultaba un tanto dura.",0,0,0,0,0,1,0,0,0,0,0,0
1420,"Los espárragos, las judías verdes, la crema de coliflor, el broccoli,  todos muy bien tratados.",0,0,0,0,0,1,0,0,0,0,0,0
1421,"Las combinaciones muy equilibradas,  tal vez la que menos decía era el tomate con el atún marinado, pero el bogavante y sobre todo el huevo poché, mucho mejor.",0,0,0,0,0,1,0,0,0,0,0,0
1422,"Eso sí, un poco repetitivas las huevas, en los tres primeros platos.",0,0,0,0,0,0,1,0,0,0,0,0
1423,"La merluza bien de punto, aunque un poco sosa, dio paso a lo que para mí fue la sorpresa del día, un trocito de chuletón exquisito de sabor y en su justo punto de cocción que me dejó con ganas de más.Los postres aprobado justito, el primero alrededor del vino tinto, con un sorbete para mí demasiado dominado por la canela y con una espuma de vino de nuevo demasiado consistente.",0,0,0,0,0,1,0,0,0,0,0,0
1424,A continuación una variedad de texturas de melocotón con moscatel.,0,0,0,0,0,0,0,0,0,0,0,0
1425,Muy logrados los orejones y el sorbete. Otro punto negativo en el servicio fue que intente tomar un vino dulce y la respuesta fue decepcionante.,0,0,0,0,0,1,0,0,0,0,0,1
1426,En la primera ocasión me dijeron que tenían “un moscatel y otros dos que se me ha olvidado el nombre”.,0,0,0,0,0,0,0,0,0,0,0,0
1427,"Al final pude tomar una copa de Pedro Ximénez.Con el café, que estaba muy bueno,  no hubo ningún acompañamiento, pobre, muy pobre para este nivel de restaurante.",0,0,1,1,0,0,0,0,0,0,0,0
1428,"El vino con que acompañamos la comida fue un Atteca de Calatayud, recomendación de la casa, excelente.",0,0,1,0,0,0,0,0,0,0,0,0
1429,"Como curiosidad,  ¡la botella etiquetada sólo en inglés y en francés!En resumen: muy buen nivel técnico, dominio de los puntos de cocción y gran profesionalidad en la cocina, combinaciones estéticamente modernas pero bastante conservadoras en lo que a sabores respecta - salvo en el trato a las verduras.",0,0,0,0,0,1,0,0,0,0,0,0
1430,"De resaltar que todos los precios incluyen el IVA, un detalle que debería ser obligatorio.",0,0,0,0,0,0,0,0,0,0,1,0
1431,"En cuanto a defectos: Las cantidades, demasiado escasas.",0,0,0,0,0,0,1,0,0,0,0,0
1432,"En los postres la ausencia del chocolate me parece personalmente imperdonable, pero eso ya es una cuestión personal.",0,0,0,0,0,0,1,0,0,0,0,0
1433,"Lo peor, para mí, el servicio.",0,0,0,0,0,0,0,0,0,0,0,1
1434,"Muy justito, con algún fallo grave como el del agua o el del vino dulce, no estuvo a la altura de una estrella.",0,0,0,1,0,0,0,0,1,0,0,0
1435,"En general me esperaba más, aún está muy lejos de Las Torres o de Lillas Pastia y en mi opinión por debajo de otros restaurantes de Zaragoza sin estrella. ",0,0,0,0,0,0,0,0,0,0,0,0
1436,"Gracias Pedro por esta síntesis de tu visita al restaurante Bal d’ Onsera, estoy contigo en que un restaurante de alto nivel es algo más que una buena cocina, debe de estas acompañado de otros muchos servicios como el de tener productos como vinos dulces o agua con gas como bien comentas. ",0,0,0,0,0,0,0,0,0,0,0,0
1437,"Yo comí este martes, y de maravilla; como siempre.",0,0,0,0,0,0,0,0,1,0,0,0
1438,"Fiel a mi tradición en este restaurante, no pedí y dejé que me dieran de comer y de beber.",0,0,0,0,0,0,0,0,0,0,0,0
1439,Enhorabuena a Bal D’Onsera por conservar su estrella Michelin en el 2010 y lamento que se la hayan quitado al Lillas Pastia.,0,0,0,0,0,0,0,0,0,0,0,0
1440,Ahora merece la pena volver a echar un vistazo a los comentarios o críticas de los “expertos culinarios”.,0,0,0,0,0,0,0,0,0,0,0,0
1441,Ojala hubiera más restaurantes con estrella Michelin en Zaragoza; sería muy bueno para todos! ,0,0,0,0,0,0,0,0,0,0,0,0
1442,"Madre mía que despropósito de crónica, y van unas cuantas, mira que a mí no me entusiasmó la Bal D’Onsera, ni comprendí que le concedisen la estrella michelín, paro hay que tener una falta de criterio terrible, o entrar con los prejuicios a flor de piel para valorarlo con dos cachirulos, y más después de calificar los platos de sutiles, buenísimos, refrescantes, excelentes o atrevidos, la mayoría de ellos.",0,0,0,0,0,0,0,0,0,0,0,0
1443,"Por cierto, a modo anecdótico, ampoco dices tú por que fue dejado sin tocar uno de los platos, si fue porque era incomestible, o alguno tenía especial aversión al morro de ternera, que dicho sea de paso, si yo devuelvo un plato, lo último que quiero es encima tener que dando explicaciones, si las creo conveniente dar, ya las daré yo por propia iniciativa.",0,0,0,0,0,0,0,0,0,0,0,0
1444,"PD: Supongo que a este restaurante no le pesará en la calificación el no estar en el centro como el Novodabo (tanto como le pesó al Cachirulo o al Dgusta, dicho sea de paso).",0,0,0,0,0,0,0,0,0,0,0,0
1445,"PD2: A todos los restauranes les cuesta igual el vino, pero no todos los conservan igual, no todos disponen de los mismos medios (y costes) para su conservación, ni para su servicio, ni tienen un amplia oferta (e inmovilizado) para poder satisfacer a los clientes más exigentes en este apartado, ni todos tienen la misma inquietud a la hora de tener personal cualificado y entrenado, atentos a acudir a cursos y eventos para darle a este apartado la importancia que hay quien le da, que por cierto dista bastante de exigir cavas aragoneses en la carta, que en su mayoría es como pedir tintorro en la carta. ",0,0,0,0,0,0,0,0,0,0,0,0
1446,"Me alegra mucho que no le haya gustado la crónica, ni algunas otras.",0,0,0,0,0,0,0,0,0,0,0,0
1447,"Eso me indica que voy en la buena línea, en la de no venderme al fácil populismo de alabar los restaurantes modelo.",0,0,0,0,0,0,0,0,0,0,0,0
1448,"Precisamente en este artículo he intentado explicar el porqué es posible valorar muy bien los platos, por ejemplo, sin ser incongruente con una valoración final negativa de mi visita, parece que no lo he logrado, incluso he puesto una sencilla fórmula, lineal para no liar más.",0,0,0,0,0,0,0,0,0,0,0,0
1449,"Lo siento no lo puedo explicar más claro, no obstante no tengo ninguna duda de la inteligencia de los lectores, que es sin duda mucho superior a lo que algunos piensan.Hace algunas fechas comenté el valor del stock del vino, que hay que pagarlo, pero como en la vida tiene unos límites, no me repetiré.",0,0,0,0,0,0,0,0,0,0,0,0
1450,"Quiero pensar que usted no es Aragonés cuando compara el cava de Aragón con el tintorro (que no se muy bien con que acepción lo dice, pero parece despreciativa).",0,0,0,0,0,0,0,0,0,0,0,0
1451,"¿Acaso no tenemos derecho los Aragoneses a defender lo nuestro?, yo digo que sí, y todo alquel que lo desprecie, al menos de un servidor, no se llevará una sonrisa. ",0,0,0,0,0,0,0,0,0,0,0,0
1452,"Si sólo te paraste a valorar el coste del stock, mal empezamos.",0,0,0,0,0,0,0,0,0,0,0,0
1453,"Si crees que cosiderar que la calidad del cava aragonés es, enofílicamente hablando, ínfima, es una prueba de que no soy aragonés, mal continuas, y si consideras que la gastronomía “pichi” (por utilizar una descripción que tu mismo usas) de la que la Bal es un exponente, es populista, mal terminas.",0,0,0,0,0,0,0,0,0,0,0,0
1454,"La fórmula sin citar los coeficientes ni criterios a valorar me sirve mas bien de poco, que por cierto, espero, que hayas teneido la decencia de aplicarle al resultado gastronómico de los platos un coeficiente de peso.",0,0,0,0,0,0,0,0,0,0,0,0
1455,"Y por cierto, cuando algo se haga bien, seré el primero en defenderlo, pero Dios me libre de defender algo simplemente porque “es nuestro”, que creo que es un flaco favor a “lo nuestro”. ",0,0,0,0,0,0,0,0,0,0,0,0
1456,"Anonadado me hallo, ¿y cómo has llegado a tales conclusiones?, porque no utilizo las mayúsculas en un gentilicio?.",0,0,0,0,0,0,0,0,0,0,0,0
1457,"JUAS  Te repito, si no das los respectivos parámetros a calificar (los Px que dices tú), y el peso de cada uno (Cx), la fórmula no está explicada ni sirve de nada.",0,0,0,0,0,0,0,0,0,0,0,0
1458,"Venga va, échale valor, y hazlos públicos para saber como llegas a valorar con 2/5 cachirulos al restaurante, aun a pesar de valorar la cocina de forma tan buena.",0,0,0,0,0,0,0,0,0,0,0,0
1459,"Venga no es tan dificil, p.e.",0,0,0,0,0,0,0,0,0,0,0,0
1460,"C1: Cocina, P1: 0,4C2: Situacón, P2: 0,2C3: Servicio, P3: 0,2C4: RCP, P4: 0,1etc., etc.",0,0,0,0,0,0,0,0,0,0,0,0
1461,"o como quiera que lo hayas hecho, (ejem, ejem)  A no ser que no quieras enseñar tus vergüenzas, y fobias … ",0,0,0,0,0,0,0,0,0,0,0,0
1462,"Enhorabuena!!, ahora sí lo has entendido. ",0,0,0,0,0,0,0,0,0,0,0,0
1463,"Luis que te aproveche la cena, y Jose, sigue en tu línea que nos encanta.",0,0,0,0,0,0,0,0,0,0,0,0
1464,"Yo no iré a este restaurante, íré a lo seguro y me quedaré por La Matilde… ",0,0,0,0,0,0,0,0,0,0,0,0
1465,"Pues Pedro, hay que tener criterio propio, valorar las recomendaciones en su justa medida, como lo que son, impresiones personales, y no tener miedo a probar, e incluso que te defraude.",0,0,0,0,0,0,0,0,0,0,0,0
1466,"No será la primera vez que salgo gratamente sorprendido de una no-recomendación, y eso que en algunas ocasiones eran de toda confianza.",0,0,0,0,0,0,0,0,0,0,0,0
1467,"Pero allá cada uno con sus actos de fe, ciega o no. ",0,0,0,0,0,0,0,0,0,0,0,0
1468,"No es por nada, pero mira que hacéis daño los presuntos prescriptores, con vuestra presunta experiencia y vuestro presunto buen gusto.",0,0,0,0,0,0,0,0,0,0,0,0
1469,"Sólo por comparación de tus escritos, te gastas cuarentaitantos euros en un lambrusco, una pizza, un poco de pasta y dos bolas de helado de parque y le pones 4 cachirulos.",0,0,0,0,0,0,0,0,0,0,0,0
1470,Comes unos platos que no los vas a elaborar tú en tu vida y le pones dos.,0,0,0,0,0,0,0,0,0,0,0,0
1471,Por favor si tienes vergüenza torera deja de escribir tontadas y de hacer daño a negocios montados con toda la dignidad del mundo y vete a casa a elaborar unos macarrones de esos que parece que tanto te gustan. ,0,0,0,0,0,0,0,0,0,0,0,0
1472,"Amigo José Aranda, si algo negativo he de comentar de sus críticas, es que debería Ud.",0,0,0,0,0,0,0,0,0,0,0,0
1473,"de cuidar un poco más la ortografía, de vez en cuando le da algunas patadas a la misma, espero que por error “material” al escribir y no por desconocimiento del lenguaje.",0,0,0,0,0,0,0,0,0,0,0,0
1474,"En cuanto a la cuestión principal, las críticas en sí mismas, me parecen valientes, y además, en la mayor parte de las ocasiones, coinciden con mi opinión, de lo que deduzco que además de tener los mismos gustos y criterios es Ud.",0,0,0,0,0,0,0,0,0,0,0,0
1475,una persona cabal y honesta.,0,0,0,0,0,0,0,0,0,0,0,0
1476,"Siga así, diga lo que piensa, no se venda al “marketing” ni a las corrientes de opinión en boga, muchos se lo agradeceremos.",0,0,0,0,0,0,0,0,0,0,0,0
1477,Un cordial saludo.,0,0,0,0,0,0,0,0,0,0,0,0
1478,P.S.,0,0,0,0,0,0,0,0,0,0,0,0
1479,"A mí me decepcionó también el restaurante, y lo que es peor, nos sirvieron un mero casi crudo que no había sido congelado previamente, incumpliendo de forma consciente la norma vigente al respecto (el propietario y cocinero se mostró especialmente “orgulloso” de no congelar los pescados).",0,0,0,0,0,1,0,0,1,0,0,1
